0,0,0,1,0,0,0
0,0,0,1,0,0,0
0,0,0,1,0,0,0
0,0,0,1,1,0,0
0,0,0,1,1,0,0
0,0,0,1,1,0,0
0,0,0,1,1,0,0
0,0,0,1,1,1,0
0,0,0,1,2,1,0
0,0,0,1,2,1,0
0,0,0,1,2,1,0
0,0,0,1,2,1,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,2,2,0
0,0,0,1,3,2,0
0,0,0,1,3,2,0
0,0,1,1,3,2,0
0,0,1,1,3,2,0
0,0,1,1,3,2,0
1,0,1,1,3,2,0
1,0,2,1,3,2,0
1,0,2,1,3,2,0
1,0,2,1,3,2,0
1,0,2,1,3,2,0
1,0,2,1,2,2,0
1,0,3,1,0,2,0
1,0,3,1,0,2,0
2,0,3,1,0,2,0
3,0,3,1,0,2,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,0,3,1,0,3,0
3,1,3,1,0,3,0
3,1,3,1,0,2,0
3,1,3,1,0,1,0
3,1,3,1,0,0,0
3,1,2,1,0,0,0
3,1,1,1,0,0,0
3,1,0,1,0,0,0
3,1,0,1,0,0,0
4,1,0,1,0,0,0
4,1,0,1,0,0,0
5,1,0,1,0,0,0
5,1,0,1,0,0,0
5,1,0,1,1,0,0
5,1,0,1,1,0,0
5,1,0,1,1,0,0
5,1,1,1,1,0,0
5,2,1,1,1,0,0
5,2,1,1,1,0,0
5,2,1,1,1,0,0
5,2,1,1,1,0,0
5,2,1,1,1,0,0
5,2,1,1,1,0,0
5,2,2,1,1,0,0
5,2,2,1,2,0,0
5,2,3,1,2,0,0
5,2,3,1,2,1,0
5,3,3,1,2,1,0
5,3,3,1,2,1,0
6,3,3,1,2,1,0
6,3,2,1,2,1,0
6,4,0,1,2,1,0
6,2,0,1,2,2,0
6,1,0,1,2,2,0
6,0,0,1,2,2,0
6,0,0,1,2,2,0
6,0,0,1,2,2,0
6,0,0,2,2,2,0
6,1,0,2,2,2,0
6,1,0,2,2,3,0
6,1,0,2,3,3,0
6,1,1,2,3,3,0
6,1,1,2,3,3,0
6,1,2,2,3,3,0
6,1,3,2,3,3,0
6,1,3,2,3,3,0
6,1,3,2,2,3,0
6,1,3,2,1,3,0
6,1,3,3,0,3,0
6,1,3,3,0,3,0
6,1,3,3,0,3,0
7,1,3,3,0,3,0
7,1,3,3,1,3,0
7,1,3,3,1,3,0
7,1,3,3,1,3,0
7,1,3,2,1,3,0
8,1,3,0,1,3,0
8,2,3,0,1,3,0
8,2,3,0,1,3,0
8,3,3,0,1,3,0
8,3,3,0,2,3,0
8,3,3,0,2,3,0
8,3,3,0,2,3,0
8,3,3,0,2,2,0
8,3,2,0,2,2,0
8,3,1,0,2,2,0
9,3,0,0,2,1,0
9,3,0,0,2,0,0
9,3,0,0,2,0,0
9,3,1,0,2,0,0
9,3,1,0,2,0,0
9,3,1,0,2,1,0
9,3,1,0,2,2,0
9,3,1,0,3,2,0
9,3,1,0,3,3,0
9,3,1,0,3,3,0
9,3,2,0,3,3,0
9,3,2,0,3,3,0
9,3,2,0,3,3,0
9,3,2,0,3,3,0
9,3,2,0,3,3,0
9,3,3,0,3,3,0
9,2,3,0,3,3,0
9,0,4,0,3,3,0
9,0,2,1,3,3,0
9,0,1,1,3,3,0
9,0,1,1,3,2,0
9,1,0,1,3,1,0
9,1,0,2,3,0,0
9,1,0,2,3,0,0
9,1,0,2,3,0,0
9,2,0,2,3,0,0
9,2,0,3,3,0,0
10,2,0,3,3,0,0
10,2,1,3,3,0,0
10,2,1,3,3,0,0
10,2,1,3,3,0,0
10,2,1,3,3,0,0
11,2,1,3,3,0,0
12,2,1,3,3,0,0
12,2,1,3,3,0,0
12,2,1,3,3,0,0
12,2,1,3,3,0,0
12,2,2,3,3,0,0
12,2,2,3,3,0,0
12,2,2,3,2,0,0
12,2,2,3,1,0,0
12,2,2,3,0,0,0
12,2,2,3,0,0,0
12,2,2,3,0,1,0
12,2,2,3,0,1,0
12,2,2,3,0,1,0
12,2,2,3,0,1,0
13,2,2,3,0,1,0
13,2,2,3,0,1,0
13,2,2,3,1,1,0
14,2,2,3,1,1,0
14,2,3,3,1,1,0
14,2,3,3,2,1,0
14,2,3,3,2,1,0
14,2,3,3,3,1,0
14,2,3,3,3,1,0
14,2,3,3,3,1,0
14,2,3,3,3,1,0
14,2,3,3,3,2,0
14,2,2,3,3,2,0
14,2,1,3,3,2,0
14,3,0,3,3,2,0
14,3,0,3,2,2,0
14,3,0,3,1,2,0
14,3,0,3,0,2,0
14,3,0,2,0,2,0
14,3,0,1,0,2,0
14,3,0,0,0,2,0
14,3,0,0,0,2,0
14,3,0,0,1,2,0
14,3,0,0,1,2,0
15,3,0,0,1,2,0
15,3,1,0,1,2,0
15,3,1,1,1,2,0
15,3,1,1,1,2,0
15,3,1,1,1,3,0
15,3,1,1,1,3,0
15,3,2,1,1,3,0
15,3,2,1,1,3,0
15,3,2,1,1,3,0
15,3,2,1,1,3,0
15,3,2,2,1,3,0
15,3,2,2,1,3,0
15,2,2,2,1,3,0
15,2,2,2,1,2,0
16,1,2,2,1,1,0
16,1,2,2,1,0,0
16,0,2,3,1,0,0
16,0,2,2,1,0,0
16,0,2,1,1,0,0
16,0,2,0,1,0,0
16,0,2,0,1,0,0
17,0,2,0,1,0,0
17,0,2,0,2,0,0
17,0,2,0,2,0,0
17,0,2,0,2,0,0
17,0,2,0,2,0,0
17,0,2,0,2,0,0
17,1,2,0,2,0,0
17,2,2,0,2,0,0
17,2,2,0,3,0,0
17,3,2,0,3,0,0
17,3,2,0,3,0,0
17,3,2,0,2,0,0
17,3,2,0,1,0,0
17,3,2,0,0,0,0
17,3,2,0,0,0,0
17,3,2,0,0,0,0
17,3,3,0,0,0,0
17,3,2,0,0,0,0
17,3,1,0,0,0,0
17,3,0,0,1,0,0
17,3,0,0,1,1,0
17,3,0,0,1,1,0
17,3,0,0,2,1,0
17,3,0,0,2,1,0
17,3,0,0,2,1,0
17,3,1,0,2,1,0
17,3,2,0,2,1,0
17,3,2,0,2,1,0
17,3,2,0,2,1,0
17,3,2,0,2,2,0
17,3,2,0,3,2,0
17,3,2,0,3,2,0
17,3,2,0,3,2,0
17,3,2,0,3,2,0
17,3,2,0,3,2,0
17,3,2,0,3,2,0
17,3,2,0,2,2,0
17,3,2,0,1,2,0
17,3,2,0,0,2,0
17,2,2,0,0,2,0
17,1,2,0,0,2,0
17,0,2,0,0,2,0
17,0,2,0,0,2,0
17,0,2,0,0,3,0
17,0,2,1,0,3,0
17,0,2,1,0,3,0
17,0,2,1,0,2,0
17,0,2,2,0,0,0
18,0,2,2,0,0,0
19,0,2,2,0,0,0
19,0,2,2,0,0,0
19,0,2,2,0,0,0
19,0,2,2,0,0,0
19,0,2,2,0,0,0
19,0,3,2,0,0,0
19,0,3,2,0,0,0
19,0,3,2,0,0,0
20,0,3,2,0,0,0
20,0,3,2,1,0,0
20,0,3,2,2,0,0
20,1,3,2,2,0,0
20,1,3,2,2,0,0
20,1,3,2,2,0,0
20,1,3,2,2,0,0
20,1,3,2,2,0,0
20,1,3,2,2,1,0
20,1,3,2,2,1,0
20,1,3,2,2,1,0
20,1,3,2,2,1,0
20,1,3,3,2,1,0
20,1,2,3,2,1,0
20,1,0,3,2,2,0
20,1,0,3,2,2,0
20,1,0,3,2,2,0
20,1,0,3,2,2,0
20,1,0,3,2,2,0
20,1,0,3,2,2,0
21,1,0,3,2,2,0
21,1,0,3,3,2,0
21,1,0,3,2,2,0
21,1,0,3,1,2,0
21,1,0,3,0,3,0
21,1,0,3,0,3,0
21,1,0,2,0,3,0
21,1,0,1,0,3,0
21,1,0,0,0,3,0
21,1,0,0,0,3,0
21,1,0,1,0,3,0
21,1,0,1,0,3,0
21,1,1,1,0,3,0
21,1,1,1,0,3,0
21,2,1,1,0,3,0
21,3,1,1,0,3,0
21,3,1,1,0,3,0
21,3,1,1,0,3,0
21,3,1,1,0,3,0
21,3,1,1,0,3,0
22,3,1,1,0,3,0
22,3,2,1,0,3,0
22,3,2,1,0,3,0
22,3,2,1,0,3,0
22,2,2,1,0,3,0
22,0,2,2,0,3,0
22,0,2,2,0,3,0
22,0,2,2,0,3,0
22,0,2,2,1,3,0
23,0,2,2,1,3,0
23,0,2,3,1,3,0
23,0,3,3,1,3,0
23,0,3,3,1,3,0
23,0,3,3,1,3,0
23,0,3,3,1,3,0
23,0,3,3,1,3,0
23,1,3,3,1,3,0
24,1,3,3,1,3,0
24,1,3,3,1,2,0
24,1,3,3,2,0,0
24,1,3,3,2,0,0
24,1,3,3,2,0,0
24,1,2,3,2,0,0
25,1,0,3,2,0,0
25,1,0,3,2,0,0
25,1,0,3,2,0,0
25,1,0,3,2,0,0
25,1,1,3,2,0,0
26,1,1,3,2,0,0
27,1,1,3,2,0,0
27,1,1,3,2,0,0
27,1,1,3,2,0,0
27,1,1,2,2,0,0
27,1,1,1,2,0,0
27,1,1,0,2,0,0
28,1,1,0,2,0,0
28,1,1,0,2,0,0
28,1,1,0,2,0,0
28,1,1,0,2,0,0
28,2,1,0,2,0,0
28,2,1,0,2,0,0
28,2,1,0,3,0,0
28,2,1,0,3,0,0
28,3,1,0,3,0,0
28,3,1,0,3,0,0
28,3,1,1,3,0,0
28,3,1,1,3,0,0
28,3,1,2,3,0,0
28,3,1,3,3,0,0
28,3,1,3,3,0,0
28,3,1,3,2,0,0
28,3,1,3,1,0,0
28,3,1,3,0,0,0
28,3,1,3,0,0,0
28,3,1,2,0,0,0
28,3,1,1,0,0,0
28,3,1,0,0,0,0
28,3,1,0,0,0,0
28,3,1,0,0,0,0
28,3,1,0,0,0,0
28,3,1,0,0,0,0
28,3,1,0,1,0,0
29,3,1,0,1,0,0
29,3,1,0,2,0,0
29,3,1,0,2,0,0
29,3,1,0,3,0,0
29,3,1,0,3,0,0
29,3,1,0,2,0,0
30,3,1,0,0,0,0
30,3,1,0,0,0,0
31,3,1,0,0,0,0
31,3,1,0,0,0,0
31,3,1,0,0,0,0
31,2,1,0,0,0,0
32,0,1,0,0,0,0
32,0,1,0,0,0,0
32,1,1,0,0,0,0
32,1,1,0,1,0,0
32,1,1,0,1,0,0
32,1,1,0,1,0,0
32,1,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
32,2,1,0,1,0,0
33,2,1,0,1,0,0
33,2,1,0,1,0,0
33,2,1,0,1,0,0
33,2,1,0,1,0,0
34,2,1,0,1,0,0
34,2,1,0,1,1,0
34,2,1,0,1,1,0
34,2,1,0,1,1,0
34,2,1,0,1,1,0
35,2,1,0,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,1,1,1,0
35,2,1,2,1,1,0
35,2,1,2,1,2,0
35,2,2,2,1,2,0
35,2,2,2,1,2,0
35,2,2,3,1,2,0
35,3,2,3,1,2,0
35,3,2,3,1,3,0
35,2,2,3,1,3,0
35,1,2,3,1,3,0
35,0,2,3,1,3,0
35,0,2,3,1,3,0
35,0,2,3,2,3,0
35,0,2,3,2,3,0
35,0,2,2,2,3,0
35,0,3,0,2,3,0
35,0,2,0,2,3,0
35,0,0,0,3,3,0
35,0,0,0,3,3,0
36,0,0,0,3,3,0
37,0,0,0,3,3,0
37,0,0,0,3,3,0
37,0,0,0,3,3,0
37,0,0,0,3,3,0
37,0,0,0,2,3,0
37,0,0,1,0,3,0
37,0,0,1,0,2,0
37,0,0,1,0,1,0
37,1,0,1,0,0,0
37,1,0,1,0,0,0
37,1,0,1,0,0,0
37,1,0,1,0,0,0
37,2,0,1,0,0,0
37,3,0,1,0,0,0
37,3,0,1,0,0,0
37,2,0,1,0,0,0
37,1,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
37,0,0,1,0,0,0
38,0,0,1,0,0,0
38,0,0,1,0,0,0
38,0,0,1,0,0,0
38,0,0,2,0,0,0
38,0,0,2,0,0,0
39,0,0,2,0,0,0
39,0,0,2,1,0,0
39,0,0,2,1,0,0
39,0,0,2,1,1,0
39,1,0,2,1,1,0
39,1,0,3,1,1,0
39,2,0,3,1,1,0
39,2,0,3,1,1,0
39,2,0,3,1,1,0
39,3,0,3,1,1,0
39,3,0,3,1,1,0
39,3,0,3,2,1,0
39,3,0,3,2,1,0
39,3,0,3,2,1,0
40,3,0,3,2,1,0
40,3,0,2,2,1,0
40,3,1,0,2,1,0
40,3,1,0,2,1,0
40,3,1,0,2,1,0
41,3,1,0,2,1,0
41,3,1,0,2,1,0
42,3,1,0,2,1,0
42,2,1,0,2,1,0
42,1,1,0,2,1,0
42,0,1,1,2,1,0
43,0,1,1,2,1,0
43,0,1,1,2,1,0
43,0,1,1,2,1,0
43,0,1,1,2,1,0
43,0,1,1,2,1,0
43,0,1,1,3,1,0
43,0,1,1,3,1,0
43,0,1,2,3,1,0
43,0,1,2,2,1,0
44,0,1,2,0,1,0
44,0,1,2,0,2,0
44,1,1,2,0,2,0
44,1,2,2,0,2,0
44,1,2,2,0,2,0
44,1,2,2,0,3,0
44,1,2,2,0,3,0
44,1,2,2,0,3,0
44,1,3,2,0,3,0
44,1,2,2,0,3,0
44,1,0,3,0,3,0
44,1,0,3,0,3,0
44,1,0,3,1,3,0
44,1,0,3,1,3,0
45,1,0,3,1,3,0
45,1,0,3,1,3,0
